test_name,file,line,rule_id,cwe,severity,message,tool
BenchmarkTest01638,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01638.java,86,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated,CWE-326,warning,DES is considered deprecated. AES is the recommended cipher. Upgrade to use AES. See https://www.nist.gov/news-events/news/2005/06/nist-withdraws-outdated-data-encryption-standard for more information.,semgrep
BenchmarkTest01639,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01639.java,83,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated,CWE-326,warning,DES is considered deprecated. AES is the recommended cipher. Upgrade to use AES. See https://www.nist.gov/news-events/news/2005/06/nist-withdraws-outdated-data-encryption-standard for more information.,semgrep
BenchmarkTest01639,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01639.java,86,java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated,CWE-326,warning,Triple DES (3DES or DESede) is considered deprecated. AES is the recommended cipher. Upgrade to use AES.,semgrep
BenchmarkTest01639,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01639.java,86,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated,CWE-326,warning,DES is considered deprecated. AES is the recommended cipher. Upgrade to use AES. See https://www.nist.gov/news-events/news/2005/06/nist-withdraws-outdated-data-encryption-standard for more information.,semgrep
BenchmarkTest01641,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01641.java,80,java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated,CWE-326,warning,Triple DES (3DES or DESede) is considered deprecated. AES is the recommended cipher. Upgrade to use AES.,semgrep
BenchmarkTest01641,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01641.java,80,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated,CWE-326,warning,DES is considered deprecated. AES is the recommended cipher. Upgrade to use AES. See https://www.nist.gov/news-events/news/2005/06/nist-withdraws-outdated-data-encryption-standard for more information.,semgrep
BenchmarkTest01642,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01642.java,72,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,CWE-22,error,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",semgrep
BenchmarkTest01643,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01643.java,89,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,CWE-22,error,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",semgrep
BenchmarkTest01644,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01644.java,77,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,CWE-22,error,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",semgrep
BenchmarkTest01645,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01645.java,77,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,CWE-22,error,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",semgrep
BenchmarkTest01646,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01646.java,78,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,CWE-22,error,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",semgrep
BenchmarkTest01646,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01646.java,91,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,CWE-22,error,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",semgrep
BenchmarkTest01647,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01647.java,78,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,CWE-22,error,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",semgrep
BenchmarkTest01647,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01647.java,91,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,CWE-22,error,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",semgrep
BenchmarkTest01648,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01648.java,72,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest01649,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01649.java,73,java.lang.security.audit.crypto.use-of-sha1.use-of-sha1,CWE-328,warning,"Detected SHA1 hash algorithm which is considered insecure. SHA1 is not collision resistant and is therefore not suitable as a cryptographic signature. Instead, use PBKDF2 for password hashing or SHA256 or SHA512 for other hash function applications.",semgrep
BenchmarkTest01650,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01650.java,73,java.lang.security.audit.crypto.use-of-sha1.use-of-sha1,CWE-328,warning,"Detected SHA1 hash algorithm which is considered insecure. SHA1 is not collision resistant and is therefore not suitable as a cryptographic signature. Instead, use PBKDF2 for password hashing or SHA256 or SHA512 for other hash function applications.",semgrep
BenchmarkTest01651,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01651.java,73,java.lang.security.audit.crypto.use-of-sha1.use-of-sha1,CWE-328,warning,"Detected SHA1 hash algorithm which is considered insecure. SHA1 is not collision resistant and is therefore not suitable as a cryptographic signature. Instead, use PBKDF2 for password hashing or SHA256 or SHA512 for other hash function applications.",semgrep
BenchmarkTest01653,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01653.java,73,java.lang.security.audit.crypto.use-of-md5.use-of-md5,CWE-328,warning,Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use HMAC instead.,semgrep
BenchmarkTest01657,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01657.java,76,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
BenchmarkTest01658,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01658.java,74,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,CWE-79,warning,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",semgrep
