test_name,file,line,rule_id,severity,message,tool,cwe
BenchmarkTest01638,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01638.java,83,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01638,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01638.java,83,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest01639,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01639.java,83,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01639,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01639.java,83,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest01641,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01641.java,77,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest01641,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01641.java,77,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01648,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01648.java,72,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01649,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01649.java,73,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01650,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01650.java,73,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01651,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01651.java,73,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01653,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01653.java,73,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01675,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01675.java,73,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01676,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01676.java,72,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01677,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01677.java,72,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01678,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01678.java,72,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01679,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01679.java,72,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01680,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01680.java,72,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01681,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01681.java,72,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01712,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01712.java,77,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01713,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01713.java,77,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01714,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01714.java,79,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01715,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01715.java,79,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01716,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01716.java,79,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01717,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01717.java,79,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01718,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01718.java,79,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01719,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01719.java,78,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01728,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01728.java,77,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01729,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01729.java,77,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01730,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01730.java,77,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01731,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01731.java,77,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01732,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01732.java,77,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01733,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01733.java,77,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01740,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01740.java,54,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01740,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01740.java,54,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest01741,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01741.java,54,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01741,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01741.java,54,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest01742,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01742.java,54,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01742,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01742.java,54,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest01757,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01757.java,55,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01757,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01757.java,57,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01761,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01761.java,50,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01781,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01781.java,49,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01782,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01782.java,49,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01783,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01783.java,49,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01784,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01784.java,49,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01785,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01785.java,49,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01786,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01786.java,49,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01787,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01787.java,49,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01788,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01788.java,49,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01803,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01803.java,54,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01804,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01804.java,54,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01805,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01805.java,56,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01815,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01815.java,54,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01816,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01816.java,54,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01817,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01817.java,54,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01818,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01818.java,54,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01819,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01819.java,54,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01820,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01820.java,54,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube,CWE-89
BenchmarkTest01822,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01822.java,81,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01822,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01822.java,81,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest01823,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01823.java,81,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube,CWE-327
BenchmarkTest01823,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01823.java,81,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01829,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01829.java,73,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01829,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01829.java,73,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest01830,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01830.java,73,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube,CWE-327
BenchmarkTest01830,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01830.java,73,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube,CWE-327
BenchmarkTest01842,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01842.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01843,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01843.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01844,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01844.java,74,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01844,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01844.java,76,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01845,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01845.java,74,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01845,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01845.java,76,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01846,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01846.java,74,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01846,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01846.java,76,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube,CWE-1240
BenchmarkTest01853,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01853.java,69,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01854,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01854.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01855,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01855.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01856,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01856.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01857,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01857.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
BenchmarkTest01858,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01858.java,68,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube,CWE-338
