test_name,real_vulnerability,cwe,num_tools_agreeing,flagged_by_semgrep,flagged_by_sonar,cwe_historical_precision,message,ml_risk_score,ml_priority,file,line
BenchmarkTest01795,0,CWE-78,1,1,0,0.5177,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",0.5752195073482003,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01795.java,58
BenchmarkTest01796,0,CWE-78,1,1,0,0.5177,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",0.5683792859920807,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01796.java,58
BenchmarkTest01797,0,CWE-330,0,0,0,1.0,,0.037636823716155926,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01798,0,CWE-330,0,0,0,1.0,,0.0331840260624013,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01799,0,CWE-330,0,0,0,1.0,,0.04325014794951732,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01800,0,CWE-330,0,0,0,1.0,,0.03704436789576919,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01801,0,CWE-330,0,0,0,1.0,,0.037636823716155926,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01802,0,CWE-501,0,0,0,0.7234,,0.33174281572012776,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01803,0,CWE-89,1,0,1,0.5746,Make sure using a dynamically formatted SQL query is safe here.,0.27192466062372905,P4 - Low (ML Suppressed / Likely False Alarm),owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01803.java,54
BenchmarkTest01804,0,CWE-89,1,0,1,0.5746,Make sure using a dynamically formatted SQL query is safe here.,0.27192466062372905,P4 - Low (ML Suppressed / Likely False Alarm),owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01804.java,54
BenchmarkTest01805,0,CWE-89,1,0,1,0.5746,Make sure using a dynamically formatted SQL query is safe here.,0.2517519982809986,P4 - Low (ML Suppressed / Likely False Alarm),owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01805.java,56
BenchmarkTest01806,0,CWE-89,0,0,0,0.5746,,0.21920543900824976,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01807,0,CWE-89,0,0,0,0.5746,,0.21771025903164282,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01808,0,CWE-89,0,0,0,0.5746,,0.21920543900824976,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01809,0,CWE-89,0,0,0,0.5746,,0.21920543900824976,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01810,0,CWE-89,0,0,0,0.5746,,0.23431995802528183,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01811,0,CWE-89,0,0,0,0.5746,,0.2093850809927966,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01812,0,CWE-89,0,0,0,0.5746,,0.23431995802528183,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01813,0,CWE-89,0,0,0,0.5746,,0.23431995802528183,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01814,0,CWE-89,0,0,0,0.5746,,0.2093850809927966,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01815,0,CWE-89,2,1,1,0.5746,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,0.46739305534568415,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01815.java,54
BenchmarkTest01816,0,CWE-89,2,1,1,0.5746,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,0.4901655263130386,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01816.java,54
BenchmarkTest01817,0,CWE-89,2,1,1,0.5746,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,0.490638252758374,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01817.java,54
BenchmarkTest01818,0,CWE-89,2,1,1,0.5746,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,0.5476500971406442,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01818.java,54
BenchmarkTest01819,0,CWE-89,2,1,1,0.5746,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,0.4901655263130386,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01819.java,54
BenchmarkTest01820,0,CWE-89,2,1,1,0.5746,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,0.5278626301234679,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01820.java,54
BenchmarkTest01821,0,CWE-643,0,0,0,0.5185,,0.1814495565943412,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01822,1,CWE-327,1,1,1,0.9046,Triple DES (3DES or DESede) is considered deprecated. AES is the recommended cipher. Upgrade to use AES.,0.960271073167773,P1 - Critical (ML High-Confidence Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01822.java,84
BenchmarkTest01823,1,CWE-327,1,1,1,0.9046,Triple DES (3DES or DESede) is considered deprecated. AES is the recommended cipher. Upgrade to use AES.,0.984312041628401,P1 - Critical (ML High-Confidence Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01823.java,84
BenchmarkTest01824,0,CWE-327,0,0,0,0.9046,,0.09852596288884,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01825,0,CWE-327,0,0,0,0.9046,,0.09852596288884,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01826,0,CWE-327,0,0,0,0.9046,,0.09015572836705343,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01827,0,CWE-327,0,0,0,0.9046,,0.08362763156367758,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01828,0,CWE-327,0,0,0,0.9046,,0.09852596288884,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest01829,1,CWE-327,1,1,1,0.9046,Triple DES (3DES or DESede) is considered deprecated. AES is the recommended cipher. Upgrade to use AES.,0.9653792423396194,P1 - Critical (ML High-Confidence Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01829.java,76
BenchmarkTest01830,1,CWE-327,1,1,1,0.9046,Triple DES (3DES or DESede) is considered deprecated. AES is the recommended cipher. Upgrade to use AES.,0.9653792423396194,P1 - Critical (ML High-Confidence Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01830.java,76
BenchmarkTest01831,1,CWE-90,1,1,0,0.4815,"Detected input from a HTTPServletRequest going into an LDAP query. This could lead to LDAP injection if the input is not properly sanitized, which could result in attackers modifying objects in the LDAP tree structure. Ensure data passed to an LDAP query is not controllable or properly sanitize the data.",0.4960361627169889,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01831.java,79
BenchmarkTest01832,1,CWE-90,1,1,0,0.4815,"Detected input from a HTTPServletRequest going into an LDAP query. This could lead to LDAP injection if the input is not properly sanitized, which could result in attackers modifying objects in the LDAP tree structure. Ensure data passed to an LDAP query is not controllable or properly sanitize the data.",0.5087973542492934,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01832.java,79
BenchmarkTest01833,1,CWE-22,1,1,0,0.531,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",0.5394645256012154,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01833.java,68
BenchmarkTest01834,0,CWE-22,1,1,0,0.531,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",0.5402428179282152,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01834.java,68
BenchmarkTest01835,1,CWE-22,1,1,0,0.531,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",0.5394645256012154,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01835.java,68
BenchmarkTest01836,1,CWE-22,1,1,0,0.531,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",0.5305215095490278,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01836.java,85
BenchmarkTest01837,0,CWE-22,1,1,0,0.531,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",0.5349061735858125,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01837.java,88
BenchmarkTest01838,0,CWE-22,1,1,0,0.531,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",0.5394645256012154,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01838.java,73
